Date,adx_signal,macd_signal,ma30_200_signal,ma50_200_signal,ma30_50_signal,cdc_signal,sar_signal,roc_signal,obv_signal,rsi_signal,bb_signal,wpr_signal,stoch_signal,cci_signal,atr_signal,close_price,adj_close_price
2018-01-03,0,0,-1,-1,1,1.0,0,1,1,0,0,0,0,0,1,490.0,401.9529724121094
2018-01-04,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,496.0,406.87481689453125
2018-01-05,0,0,0,0,0,0.0,0,-1,0,0,0,0,0,0,0,490.0,401.9529724121094
2018-01-08,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,492.0,403.5935974121094
2018-01-09,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,496.0,406.87481689453125
2018-01-10,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,504.0,413.4373474121094
2018-01-11,0,0,0,0,0,0.0,0,0,0,0,0,0,0,-1,0,498.0,408.5154724121094
2018-01-12,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,498.0,408.5154724121094
2018-01-15,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,504.0,413.4373474121094
2018-01-16,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,-1,502.0,411.7967224121094
2018-01-17,0,0,0,0,0,0.0,0,0,0,0,0,-1,0,0,0,502.0,411.7967224121094
2018-01-18,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,502.0,411.7967224121094
2018-01-19,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,500.0,410.1560974121094
2018-01-22,0,0,0,0,0,-0.5,0,0,0,0,0,0,1,0,0,492.0,403.5935974121094
2018-01-23,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,496.0,406.87481689453125
2018-01-24,0,0,0,0,0,0.0,0,-1,0,0,0,0,0,0,1,502.0,411.7967224121094
2018-01-25,0,0,0,0,0,1.0,-1,0,0,0,0,0,0,0,0,494.0,405.2342224121094
2018-01-26,0,0,0,0,0,-0.5,0,0,0,0,0,0,0,0,0,496.0,406.87481689453125
2018-01-29,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,494.0,405.2342224121094
2018-01-30,0,0,0,0,0,0.0,0,0,-1,0,0,0,0,0,0,492.0,403.5935974121094
2018-01-31,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,492.0,403.5935974121094
2018-02-01,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,-1,494.0,405.2342224121094
2018-02-02,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,492.0,403.5935974121094
2018-02-05,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,486.0,398.6717834472656
2018-02-06,0,0,0,0,0,-1.0,0,0,0,0,0,0,0,0,0,480.0,393.7498474121094
2018-02-07,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,480.0,393.7498474121094
2018-02-08,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,480.0,393.7498474121094
2018-02-09,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,476.0,390.4685974121094
2018-02-12,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,476.0,390.4685974121094
2018-02-13,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,484.0,397.0311279296875
2018-02-14,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,478.0,392.1092224121094
2018-02-15,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,478.0,392.1092224121094
2018-02-16,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,480.0,393.7498474121094
2018-02-19,0,-1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,482.0,395.3905029296875
2018-02-20,0,1,0,0,0,0.0,0,1,0,0,-1,0,-1,0,0,482.0,395.3905029296875
2018-02-21,0,0,0,0,0,0.0,0,-1,0,0,0,0,0,0,0,478.0,392.1092224121094
2018-02-22,-1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,478.0,392.1092224121094
2018-02-23,0,0,0,0,-1,0.0,0,1,0,0,0,0,0,0,0,480.0,393.7498474121094
2018-02-26,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,482.0,395.3905029296875
2018-02-27,0,0,0,0,0,0.5,0,0,1,0,0,0,0,0,1,494.0,405.2342224121094
