Date,adx_signal,macd_signal,ma30_200_signal,ma50_200_signal,ma30_50_signal,cdc_signal,sar_signal,roc_signal,obv_signal,rsi_signal,bb_signal,wpr_signal,stoch_signal,cci_signal,atr_signal,close_price,adj_close_price
2018-01-03,0,0,-1,-1,-1,-1.0,0,0,1,0,0,0,0,0,1,8.300000190734863,6.889939308166504
2018-01-04,0,0,0,0,0,0.0,-1,1,0,0,0,0,0,0,0,8.300000190734863,6.889939308166504
2018-01-05,0,0,0,0,0,0.0,0,0,-1,0,-1,0,0,0,0,8.25,6.848433971405029
2018-01-08,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,8.300000190734863,6.889939308166504
2018-01-09,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,8.449999809265137,7.014456748962402
2018-01-10,0,0,0,0,0,1.0,0,-1,-1,0,0,0,0,0,0,8.350000381469727,6.931445121765137
2018-01-11,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,8.350000381469727,6.931445121765137
2018-01-12,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,8.399999618530273,6.9729509353637695
2018-01-15,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,8.399999618530273,6.9729509353637695
2018-01-16,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,-1,8.449999809265137,7.014456748962402
2018-01-17,0,0,0,0,0,0.0,1,0,-1,0,0,0,0,0,0,8.399999618530273,6.9729509353637695
2018-01-18,0,0,0,0,0,-0.5,0,-1,0,0,0,0,0,0,1,8.199999809265137,6.943314075469971
2018-01-19,0,0,0,0,1,0.0,-1,0,0,0,0,0,1,0,-1,8.199999809265137,6.943314075469971
2018-01-22,0,0,0,0,0,-1.0,0,0,0,0,0,0,0,0,0,8.199999809265137,6.943314075469971
2018-01-23,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,8.149999618530273,6.900976181030273
2018-01-24,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,8.149999618530273,6.900976181030273
2018-01-25,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,8.050000190734863,6.81630277633667
2018-01-26,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,8.050000190734863,6.81630277633667
2018-01-29,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,8.100000381469727,6.858640193939209
2018-01-30,-1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,8.050000190734863,6.81630277633667
2018-01-31,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,8.050000190734863,6.81630277633667
2018-02-01,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,7.949999809265137,6.731627941131592
2018-02-02,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,8.050000190734863,6.81630277633667
2018-02-05,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,-1,8.0,6.773964881896973
2018-02-06,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,7.849999904632568,6.64695405960083
2018-02-07,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,7.900000095367432,6.6892900466918945
2018-02-08,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,7.900000095367432,6.6892900466918945
2018-02-09,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,7.849999904632568,6.64695405960083
2018-02-12,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,8.0,6.773964881896973
2018-02-13,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,7.900000095367432,6.6892900466918945
2018-02-14,0,0,0,0,0,0.0,0,0,0,0,0,0,-1,0,0,8.0,6.773964881896973
2018-02-15,0,0,0,0,0,0.5,0,1,0,0,0,0,0,0,0,8.0,6.773964881896973
2018-02-16,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,8.100000381469727,6.858640193939209
2018-02-19,0,1,0,0,0,0.0,0,0,1,0,0,0,0,0,0,8.149999618530273,6.900976181030273
2018-02-20,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,8.149999618530273,6.900976181030273
2018-02-21,0,0,0,0,0,0.0,0,0,-1,0,0,0,0,0,0,8.100000381469727,6.858640193939209
2018-02-22,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,8.149999618530273,6.900976181030273
2018-02-23,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,8.149999618530273,6.900976181030273
2018-02-26,0,0,0,0,0,0.0,0,0,0,0,0,-1,0,0,-1,8.199999809265137,6.943314075469971
2018-02-27,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,8.199999809265137,6.943314075469971
2018-02-28,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,8.149999618530273,6.900976181030273
2018-03-02,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,8.199999809265137,6.943314075469971
2018-03-05,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,8.199999809265137,6.943314075469971
2018-03-06,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,8.199999809265137,6.943314075469971
2018-03-07,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,8.25,6.985651969909668
2018-03-08,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,8.149999618530273,6.900976181030273
2018-03-09,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,8.199999809265137,6.943314075469971
2018-03-12,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,8.300000190734863,7.027988910675049
2018-03-13,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,8.300000190734863,7.027988910675049
2018-03-14,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,8.350000381469727,7.07032585144043
2018-03-15,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,8.399999618530273,7.112663745880127
2018-03-16,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,8.350000381469727,7.07032585144043
2018-03-19,0,0,0,0,0,0.0,0,0,0,0,0,0,0,-1,-1,8.350000381469727,7.07032585144043
2018-03-20,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,8.25,6.985651969909668
2018-03-21,0,0,0,0,0,0.0,-1,0,0,0,0,0,0,0,0,8.300000190734863,7.027988910675049
2018-03-22,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,8.300000190734863,7.027988910675049
2018-03-23,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,8.300000190734863,7.027988910675049
2018-03-26,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,8.350000381469727,7.07032585144043
2018-03-27,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,8.300000190734863,7.027988910675049
2018-03-28,0,-1,0,0,0,0.0,0,-1,0,0,0,0,0,0,0,8.25,6.985651969909668
2018-03-29,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,8.300000190734863,7.027988910675049
2018-03-30,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,8.350000381469727,7.07032585144043
2018-04-02,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,8.300000190734863,7.027988910675049
2018-04-03,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,8.350000381469727,7.07032585144043
2018-04-04,0,0,0,0,0,-0.5,0,-1,0,0,0,0,0,0,1,8.199999809265137,6.943314075469971
2018-04-05,0,0,0,0,0,1.0,0,1,0,0,0,0,0,0,0,8.399999618530273,7.112663745880127
2018-04-09,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,8.449999809265137,7.155001163482666
2018-04-10,0,0,0,0,0,0.0,0,0,0,0,0,0,-1,0,0,8.600000381469727,7.282012462615967
2018-04-11,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,8.600000381469727,7.282012462615967
2018-04-12,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,8.600000381469727,7.282012462615967
2018-04-17,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,8.550000190734863,7.239675045013428
2018-04-18,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,8.649999618530273,7.324349880218506
2018-04-19,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,8.649999618530273,7.324349880218506
2018-04-20,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,8.600000381469727,7.282012462615967
2018-04-23,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,8.649999618530273,7.324349880218506
2018-04-24,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,8.649999618530273,7.324349880218506
2018-04-25,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,8.649999618530273,7.324349880218506
2018-04-26,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,-1,8.699999809265137,7.366687297821045
2018-04-27,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,8.75,7.409024238586426
2018-04-30,0,0,0,0,0,0.0,0,0,0,-1,0,0,0,0,1,8.949999809265137,7.578373908996582
2018-05-02,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,9.100000381469727,7.705384731292725
2018-05-03,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,9.25,7.832397937774658
2018-05-04,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,9.25,7.832397937774658
2018-05-07,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,9.199999809265137,7.7900590896606445
2018-05-08,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,9.199999809265137,7.7900590896606445
2018-05-09,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,9.199999809265137,7.7900590896606445
2018-05-10,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,9.199999809265137,7.7900590896606445
2018-05-11,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,9.350000381469727,7.91707181930542
2018-05-14,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,9.449999809265137,8.00174617767334
2018-05-15,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,9.5,8.044084548950195
2018-05-16,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,9.399999618530273,7.959409713745117
2018-05-17,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,9.300000190734863,7.874734401702881
2018-05-18,0,0,0,0,0,0.0,-1,0,0,0,0,0,0,0,0,9.449999809265137,8.00174617767334
2018-05-21,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,9.5,8.044084548950195
2018-05-22,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,9.449999809265137,8.00174617767334
2018-05-23,0,-1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,9.449999809265137,8.00174617767334
2018-05-24,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,9.550000190734863,8.086420059204102
2018-05-25,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,9.5,8.044084548950195
2018-05-28,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,9.5,8.044084548950195
2018-05-30,0,0,0,0,0,0.0,0,-1,0,0,0,0,0,0,0,9.399999618530273,7.959409713745117
2018-05-31,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,9.699999809265137,8.213433265686035
2018-06-01,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,9.800000190734863,8.298107147216797
2018-06-04,0,0,0,0,0,0.0,0,0,0,0,0,0,-1,0,0,9.850000381469727,8.340445518493652
2018-06-05,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,9.75,8.255768775939941
2018-06-06,0,-1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,9.649999618530273,8.17109489440918
2018-06-07,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,9.550000190734863,8.086420059204102
2018-06-08,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,9.649999618530273,8.17109489440918
2018-06-11,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,9.550000190734863,8.086420059204102
2018-06-12,0,0,0,0,0,-0.5,0,0,0,0,0,0,0,0,-1,9.550000190734863,8.086420059204102
2018-06-13,0,0,0,0,0,0.0,-1,0,0,0,0,0,0,0,0,9.600000381469727,8.12875747680664
2018-06-14,0,0,0,0,0,0.0,0,-1,0,0,0,0,0,0,0,9.550000190734863,8.086420059204102
2018-06-15,0,0,0,0,0,0.0,0,0,-1,0,0,0,0,0,0,9.399999618530273,7.959409713745117
2018-06-18,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,9.300000190734863,7.874734401702881
