Date,adx_signal,macd_signal,ma30_200_signal,ma50_200_signal,ma30_50_signal,cdc_signal,sar_signal,roc_signal,obv_signal,rsi_signal,bb_signal,wpr_signal,stoch_signal,cci_signal,atr_signal,close_price,adj_close_price
2018-02-09,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.949999809265137,5.3363518714904785
2018-02-12,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.949999809265137,5.3363518714904785
2018-02-13,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,-1,6.949999809265137,5.3363518714904785
2018-02-14,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,6.949999809265137,5.3363518714904785
2018-02-15,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,-1,6.949999809265137,5.3363518714904785
2018-02-16,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,6.949999809265137,5.3363518714904785
2018-02-19,0,-1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.949999809265137,5.3363518714904785
2018-02-20,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,6.900000095367432,5.297961235046387
2018-02-21,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.849999904632568,5.2595696449279785
2018-02-22,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.800000190734863,5.221179008483887
2018-02-23,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.949999809265137,5.3363518714904785
2018-02-26,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,6.949999809265137,5.3363518714904785
2018-02-27,0,-1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.849999904632568,5.2595696449279785
2018-02-28,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.849999904632568,5.2595696449279785
2018-03-02,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.849999904632568,5.2595696449279785
2018-03-05,0,0,0,0,0,0.0,-1,0,0,0,0,0,0,0,0,6.849999904632568,5.2595696449279785
