,ma30_50_signal,ma30_200_signal,ma50_200_signal,Obv_signal,sma100_signal,macd_signal,adx_signal,stoch_signal,roc_signal,rsi_signal,cci_signal,atr_signal,wpr_signal,bb_signal,Close
108,0,0,0,0,1,0,0,0,0,0,0,0,0,0,117.7699966430664
109,0,0,0,0,1,0,0,0,0,0,0,0,0,0,117.6500015258789
110,0,0,0,0,1,0,0,0,0,0,0,0,0,0,116.77999877929688
111,0,0,0,0,1,0,0,0,0,0,0,0,0,0,115.81999969482422
112,0,0,0,0,1,0,0,0,0,0,0,0,0,0,116.05000305175781
113,0,0,0,0,1,0,0,1,0,0,0,0,0,0,115.73999786376953
114,0,0,0,0,1,0,0,0,0,0,0,0,0,0,116.91999816894531
115,0,0,0,0,1,0,0,0,0,0,0,0,0,0,118.19999694824219
116,0,0,0,0,1,0,0,0,0,0,0,0,0,0,117.80000305175781
117,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,119.13999938964844
118,0,0,0,0,1,0,1,0,0,0,0,0,0,0,119.37999725341797
119,0,0,0,0,1,0,0,0,0,0,0,0,0,0,118.5
120,0,0,0,0,1,0,0,0,0,0,0,0,0,0,119.23999786376953
121,0,0,0,0,1,0,0,0,0,0,0,0,0,0,119.1500015258789
122,0,0,0,0,1,0,0,0,0,0,0,0,0,0,119.80999755859375
123,0,0,0,0,1,0,0,0,0,0,0,0,0,0,120.0
124,0,0,0,0,1,0,0,0,0,0,0,0,0,0,121.52999877929688
125,0,0,0,0,1,0,0,0,0,0,0,0,0,0,121.11000061035156
126,0,0,0,0,1,0,0,0,0,0,0,0,0,0,122.41999816894531
127,0,0,0,0,1,0,0,0,0,0,0,0,0,0,122.0
128,0,0,0,0,1,0,0,0,0,0,0,0,0,0,121.0999984741211
129,0,0,0,0,1,0,0,1,0,0,0,0,0,0,121.16000366210938
130,0,0,0,0,1,0,0,0,0,0,0,0,0,0,120.2699966430664
131,0,0,0,0,1,0,0,0,0,0,0,0,0,0,121.05999755859375
132,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,121.7699966430664
133,0,0,0,0,1,0,0,0,0,0,0,0,0,0,122.30000305175781
134,0,0,0,0,1,0,0,0,0,0,0,0,0,0,122.20999908447266
135,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,120.70999908447266
136,0,0,0,0,1,0,0,0,0,0,0,0,0,0,122.18000030517578
137,0,0,0,0,1,0,0,0,0,0,0,0,0,0,121.66000366210938
138,0,0,0,0,1,0,0,0,1,0,0,0,0,0,122.7300033569336
139,0,0,0,0,1,0,0,0,0,0,0,0,0,0,122.62999725341797
140,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,122.52999877929688
141,0,0,0,0,1,0,0,0,0,0,0,0,0,0,122.2699966430664
142,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,121.5
143,0,0,0,0,1,0,0,0,0,0,0,0,0,0,120.83999633789062
144,0,0,0,0,1,0,0,0,1,0,0,0,0,0,123.44999694824219
145,0,0,0,0,1,0,0,0,-1,0,1,0,1,0,119.5999984741211
146,0,0,0,0,1,0,0,0,0,0,0,0,0,0,118.2300033569336
147,0,0,0,0,1,0,0,0,0,0,0,0,0,0,119.06999969482422
148,0,0,0,0,1,0,0,0,0,0,0,0,0,0,117.38999938964844
149,0,0,0,0,1,0,0,0,0,0,0,0,0,0,117.45999908447266
150,0,0,0,0,1,0,0,0,0,0,0,0,0,0,116.5
151,0,0,0,0,1,0,0,0,0,0,0,0,0,0,118.55999755859375
152,0,0,0,0,1,0,0,0,0,0,0,0,0,0,118.87000274658203
153,0,0,0,1,1,0,0,-1,0,0,0,0,0,0,119.01000213623047
154,0,0,0,0,1,0,0,0,0,0,0,0,0,0,119.94999694824219
155,0,0,0,0,1,0,0,0,1,0,0,0,0,0,120.37999725341797
156,0,0,0,0,1,0,0,0,0,0,0,0,0,0,120.22000122070312
157,0,0,0,0,1,0,0,0,0,0,0,0,0,0,121.55000305175781
158,0,0,0,0,1,0,0,0,0,0,-1,0,-1,0,121.91000366210938
159,0,0,0,0,1,0,0,0,0,0,0,0,0,0,122.93000030517578
160,0,0,0,0,1,0,0,0,0,0,0,0,0,0,123.4800033569336
161,0,0,0,0,1,0,0,0,0,0,0,0,0,0,123.19000244140625
162,0,0,0,0,1,0,0,0,0,0,0,0,0,0,125.0999984741211
163,0,0,0,0,1,0,0,0,0,0,0,0,0,0,126.08000183105469
164,0,0,0,0,1,0,0,0,0,0,0,0,0,0,125.98999786376953
165,0,0,0,0,1,0,0,0,0,0,0,0,0,0,125.20999908447266
166,0,0,0,0,1,0,0,0,0,0,0,0,0,0,125.76000213623047
167,0,0,0,0,1,0,0,0,0,0,0,0,0,0,127.75
168,0,0,0,0,1,0,0,0,0,0,0,0,0,0,126.01000213623047
169,0,0,0,0,1,0,0,0,0,0,0,0,0,0,125.61000061035156
170,0,0,0,0,1,0,0,0,0,0,0,0,0,0,126.41000366210938
171,0,0,0,0,1,0,0,0,0,0,0,0,0,0,126.30999755859375
172,0,0,0,-1,1,0,0,1,-1,0,0,0,0,0,124.72000122070312
173,0,0,0,0,1,0,0,0,0,0,0,0,0,0,125.5999984741211
174,0,0,0,0,1,0,0,0,0,0,0,0,0,0,124.88999938964844
175,0,0,0,0,1,0,0,0,0,0,0,0,0,0,124.83999633789062
176,0,0,0,0,1,0,0,0,0,0,1,0,1,0,123.75
177,0,0,0,0,1,0,0,0,0,0,0,0,0,0,124.76000213623047
178,0,0,0,0,1,0,0,0,1,0,0,0,0,0,126.55000305175781
179,0,0,0,0,1,0,0,-1,0,0,-1,0,-1,0,127.56999969482422
180,0,0,0,0,1,0,0,0,0,0,0,0,0,0,126.6500015258789
181,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,124.76000213623047
182,0,0,0,0,1,0,0,0,0,0,0,0,1,0,123.87000274658203
183,0,0,0,0,1,0,0,0,0,0,0,0,0,0,125.22000122070312
184,0,0,0,0,1,0,0,1,0,0,1,0,0,0,122.94000244140625
185,0,0,0,0,1,0,0,0,0,0,0,0,0,0,124.13999938964844
186,0,0,0,0,1,0,0,0,0,0,0,0,0,1,123.58000183105469
187,0,0,0,0,1,0,0,0,0,0,0,0,0,0,123.37999725341797
188,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,119.6500015258789
189,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,119.91999816894531
190,0,0,0,0,1,0,0,0,0,0,0,0,0,0,121.83999633789062
191,0,0,0,0,1,0,0,0,0,0,0,0,0,0,121.88999938964844
192,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,119.06999969482422
193,0,0,0,0,1,0,0,0,0,0,0,0,0,0,120.62000274658203
194,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,117.05000305175781
195,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,114.55000305175781
196,0,0,0,0,-1,0,-1,0,0,0,0,0,0,0,111.77999877929688
197,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,111.80000305175781
198,-1,0,0,0,-1,-1,0,0,0,0,0,0,0,0,109.3499984741211
199,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,109.87000274658203
200,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,112.30000305175781
201,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,113.47000122070312
202,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,116.56999969482422
203,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,114.75
204,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,116.51000213623047
205,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,117.6500015258789
206,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,118.5
207,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,120.30000305175781
208,0,0,0,0,1,0,0,0,0,0,0,0,0,0,123.76000213623047
209,0,0,0,0,1,0,0,0,0,0,0,0,0,0,124.11000061035156
210,0,0,0,0,1,0,0,0,0,0,0,0,0,0,126.16999816894531
211,0,0,0,0,1,0,0,0,0,0,0,0,0,0,126.44000244140625
212,0,0,0,0,1,0,0,0,0,0,0,0,0,0,127.9800033569336
213,0,0,0,0,1,0,0,0,0,0,0,0,0,0,128.57000732421875
214,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,128.88999938964844
215,0,0,0,0,1,0,0,0,0,0,0,0,0,0,129.0500030517578
216,0,0,0,0,1,0,0,0,0,0,0,0,0,0,130.16000366210938
217,0,0,0,0,1,0,0,0,0,0,0,0,0,0,130.36000061035156
218,0,0,0,0,1,0,0,0,0,0,0,0,0,0,130.27999877929688
219,0,0,0,0,1,0,0,0,0,0,0,0,0,0,130.02999877929688
220,0,0,0,0,1,0,0,0,0,0,0,0,0,0,129.3800048828125
221,0,0,0,0,1,0,0,1,0,0,0,0,0,0,128.97000122070312
222,0,0,0,0,1,0,0,0,0,0,0,0,0,0,130.30999755859375
223,0,0,0,0,1,0,0,0,0,0,0,0,0,0,130.00999450683594
224,0,0,0,0,1,0,0,0,0,0,0,0,0,0,130.4600067138672
225,1,0,0,0,1,1,0,0,0,0,0,0,0,-1,131.3699951171875
226,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,132.1699981689453
227,0,0,0,0,1,0,0,0,0,0,0,0,0,0,132.1699981689453
228,0,0,0,0,1,0,0,0,0,0,0,0,0,0,132.19000244140625
229,0,0,0,0,1,0,0,0,0,0,0,0,0,0,131.77000427246094
230,0,0,0,0,1,0,0,0,0,0,0,0,0,0,130.67999267578125
231,0,0,0,0,1,0,0,0,0,0,0,0,0,0,132.6300048828125
232,0,0,0,0,1,0,0,0,0,0,0,0,0,0,133.44000244140625
233,0,0,0,0,1,0,0,0,0,0,0,0,0,0,133.60000610351562
