,ma30_50_signal,ma30_200_signal,ma50_200_signal,Obv_signal,sma100_signal,macd_signal,adx_signal,stoch_signal,roc_signal,rsi_signal,cci_signal,atr_signal,wpr_signal,bb_signal,Close
70,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,58.88999938964844
71,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,59.09000015258789
72,0,0,0,0,1,0,0,0,0,0,0,0,0,0,59.720001220703125
73,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,58.939998626708984
74,0,0,0,0,1,0,0,-1,1,0,0,0,0,0,61.2400016784668
75,0,0,0,0,1,0,0,0,0,0,-1,0,-1,0,63.029998779296875
76,0,0,0,0,1,0,0,0,0,0,0,0,0,0,61.36000061035156
77,0,0,0,-1,1,0,0,0,-1,0,0,0,0,0,60.869998931884766
78,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,57.709999084472656
79,0,0,0,0,-1,0,0,1,0,0,1,0,1,0,56.13999938964844
80,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,58.150001525878906
81,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,59.779998779296875
82,0,0,0,1,1,0,0,-1,0,0,0,0,0,0,61.150001525878906
83,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,60.459999084472656
84,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,61.220001220703125
85,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,58.529998779296875
86,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,57.38999938964844
87,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,56.7599983215332
88,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,57.2400016784668
89,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,59.83000183105469
90,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,59.83000183105469
91,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,59.22999954223633
92,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,57.91999816894531
93,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,58.02000045776367
94,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,59.209999084472656
95,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,58.560001373291016
96,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,60.4900016784668
97,0,0,0,0,-1,0,0,-1,0,0,-1,0,-1,0,60.52000045776367
98,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,61.349998474121094
